product_id,price,year,month,day,area
3,"320,000",2018,3,29,244.543
3,"355,000",2018,4,3,244.543
3,"283,000",2018,4,6,132.179
3,"290,000",2018,4,14,165.446
3,"192,000",2018,5,7,84.998
3,"203,000",2018,5,10,84.984
3,"260,500",2018,5,11,194.692
3,"269,000",2018,5,14,132.179
3,"215,000",2018,5,22,84.943
3,"278,000",2018,5,29,132.439
3,"202,500",2018,6,1,84.998
3,"278,000",2018,6,6,132.179
3,"307,000",2018,6,12,216.49
3,"214,000",2018,6,14,84.943
3,"213,500",2018,6,19,84.943
3,"320,000",2018,6,26,216.49
3,"330,000",2018,7,7,244.543
3,"288,000",2018,7,9,216.49
3,"219,000",2018,7,18,84.943
3,"287,000",2018,7,18,132.179
3,"330,000",2018,7,23,244.543
3,"215,000",2018,7,24,84.943
3,"225,000",2018,7,24,84.943
3,"292,000",2018,7,25,165.446
3,"205,000",2018,7,26,84.998
3,"190,000",2018,7,28,84.982
3,"205,000",2018,8,3,84.984
3,"175,000",2018,8,6,59.971
3,"308,000",2018,8,6,194.515
3,"235,000",2018,8,8,84.943
3,"225,000",2018,8,9,84.998
3,"355,000",2018,8,9,244.543
3,"174,600",2018,8,10,59.98
3,"220,000",2018,8,11,84.982
3,"300,000",2018,8,11,132.439
3,"327,000",2018,8,13,216.49
3,"216,000",2018,8,14,84.943
3,"227,000",2018,8,15,84.943
3,"176,000",2018,8,15,59.98
3,"308,000",2018,8,15,194.692
3,"217,000",2018,8,15,84.943
3,"332,000",2018,8,15,216.49
3,"297,000",2018,8,16,165.052
3,"210,000",2018,8,17,84.998
3,"305,000",2018,8,17,165.446
3,"230,000",2018,8,18,84.998
3,"229,500",2018,8,20,84.982
3,"175,000",2018,8,21,59.98
3,"235,000",2018,8,21,84.943
3,"295,000",2018,8,21,132.439
3,"300,000",2018,8,22,165.052
3,"230,000",2018,8,24,84.943
3,"175,000",2018,8,26,59.98
3,"185,000",2018,8,29,59.98
3,"170,000",2018,8,31,59.971
3,"238,000",2018,9,1,84.998
3,"230,000",2018,9,2,84.982
3,"192,000",2018,9,3,59.98
3,"380,000",2018,9,3,244.628
3,"225,000",2018,9,5,84.982
3,"395,000",2018,9,14,244.543
3,"230,000",2018,9,22,84.943
3,"230,000",2018,10,2,84.943
3,"325,000",2018,10,22,165.052
3,"360,000",2018,11,2,216.49
3,"380,000",2018,11,7,244.628
3,"360,000",2018,11,7,216.49
3,"413,000",2018,11,12,244.543
3,"178,000",2018,11,24,59.98
3,"180,000",2018,12,5,59.98
3,"290,000",2018,12,26,132.439
3,"355,000",2019,1,17,194.515
3,"156,500",2019,2,18,59.98
3,"315,000",2019,2,21,165.446
3,"231,000",2019,2,27,84.943
3,"200,000",2019,3,8,84.943
3,"350,000",2019,3,15,194.515
3,"185,000",2019,3,19,59.98
3,"310,000",2019,3,23,165.446
3,"299,000",2019,3,31,194.692
3,"350,000",2019,4,1,194.515
3,"300,000",2019,4,6,194.515
3,"160,000",2019,4,6,59.98
3,"156,000",2019,4,17,59.971
3,"162,000",2019,4,20,59.98
3,"172,000",2019,4,25,84.943
3,"213,000",2019,4,25,84.998
3,"215,000",2019,4,29,84.943
3,"157,000",2019,4,30,59.98
3,"321,000",2019,5,3,216.49
3,"340,000",2019,5,3,194.515
3,"199,000",2019,5,4,84.998
3,"199,000",2019,5,5,84.982
3,"163,000",2019,5,7,59.98
3,"324,000",2019,5,7,194.515
3,"364,000",2019,5,9,216.49
3,"218,000",2019,5,9,84.998
3,"163,000",2019,5,10,59.98
3,"210,000",2019,5,11,84.984
3,"207,000",2019,5,12,84.943
3,"168,000",2019,5,14,59.98
3,"163,000",2019,5,17,59.98
3,"290,000",2019,5,17,132.179
3,"225,000",2019,5,20,84.943
3,"295,000",2019,5,23,132.179
3,"210,000",2019,5,24,84.982
3,"217,000",2019,5,25,84.943
3,"173,000",2019,5,28,59.98
3,"214,000",2019,5,28,84.943
3,"172,000",2019,5,29,59.98
3,"156,500",2019,5,29,59.98
3,"221,000",2019,5,29,84.943
3,"355,000",2019,5,30,194.515
3,"228,000",2019,5,31,84.943
3,"335,000",2019,5,31,165.446
3,"366,500",2019,5,31,216.49
3,"330,000",2019,6,4,165.446
3,"219,000",2019,6,5,84.943
3,"215,000",2019,6,5,84.984
3,"214,000",2019,6,6,84.998
3,"300,000",2019,6,8,194.692
3,"209,000",2019,6,8,84.984
3,"220,000",2019,6,8,84.998
3,"227,500",2019,6,11,84.943
3,"220,000",2019,6,12,84.984
3,"240,000",2019,6,15,84.984
3,"213,000",2019,6,15,84.982
3,"216,000",2019,6,15,84.943
3,"217,500",2019,6,16,84.982
3,"179,500",2019,6,17,59.98
3,"214,000",2019,6,20,84.982
3,"240,000",2019,6,23,84.943
3,"292,000",2019,6,24,132.439
3,"225,000",2019,6,24,84.984
3,"179,000",2019,6,24,59.98
3,"185,000",2019,6,27,59.98
3,"375,000",2019,6,28,216.49
3,"360,000",2019,6,30,194.515
3,"226,000",2019,7,1,84.982
3,"182,000",2019,7,1,59.98
3,"240,000",2019,7,2,84.943
3,"350,000",2019,7,2,194.515
3,"250,000",2019,7,3,84.943
3,"229,000",2019,7,4,84.943
3,"432,000",2019,7,5,244.628
3,"229,000",2019,7,5,84.998
3,"228,000",2019,7,6,84.984
3,"299,000",2019,7,6,132.439
3,"292,500",2019,7,6,132.179
3,"340,000",2019,7,8,165.052
3,"239,500",2019,7,9,84.943
3,"207,000",2019,7,10,84.982
3,"186,000",2019,7,10,59.98
3,"166,000",2019,7,10,59.98
3,"185,000",2019,7,12,59.98
3,"190,000",2019,7,15,59.98
3,"339,000",2019,7,17,165.446
3,"247,000",2019,7,19,84.943
3,"330,000",2019,7,25,165.446
3,"260,000",2019,7,25,84.943
3,"295,000",2019,7,26,132.439
3,"189,200",2019,7,27,59.98
3,"365,000",2019,7,28,216.49
3,"191,000",2019,7,31,59.98
3,"241,000",2019,8,1,84.943
3,"366,000",2019,8,1,194.515
3,"170,000",2019,8,6,59.971
3,"194,500",2019,8,10,59.98
3,"245,000",2019,8,12,84.943
3,"252,000",2019,8,16,84.943
3,"334,000",2019,8,18,165.052
3,"320,000",2019,8,19,132.179
3,"240,000",2019,8,21,84.943
3,"379,500",2019,8,24,216.49
3,"331,000",2019,8,26,165.052
3,"419,000",2019,8,27,244.543
3,"420,000",2019,8,29,244.543
3,"330,000",2019,8,29,132.179
3,"252,000",2019,9,3,84.943
3,"188,000",2019,9,6,59.971
3,"193,500",2019,9,6,59.98
3,"357,000",2019,9,7,165.052
3,"366,000",2019,9,8,216.49
3,"340,000",2019,9,9,165.052
3,"355,000",2019,9,9,165.052
3,"409,000",2019,9,9,244.543
3,"372,000",2019,9,11,194.515
3,"245,000",2019,9,22,84.998
3,"245,000",2019,9,23,84.982
3,"190,000",2019,9,26,59.971
3,"179,500",2019,9,26,59.98
3,"395,000",2019,9,27,194.515
3,"408,000",2019,9,27,244.543
3,"235,000",2019,9,28,84.982
3,"238,500",2019,9,28,84.982
3,"320,000",2019,9,28,132.179
3,"310,000",2019,9,29,132.439
3,"197,000",2019,10,1,59.98
3,"265,000",2019,10,1,84.943
3,"189,500",2019,10,2,59.971
3,"315,000",2019,10,3,132.439
3,"322,000",2019,10,7,132.179
3,"241,000",2019,10,8,84.984
3,"200,000",2019,10,9,59.98
3,"245,000",2019,10,9,84.943
3,"260,000",2019,10,9,84.943
3,"199,000",2019,10,12,59.98
3,"350,000",2019,10,12,165.052
3,"195,000",2019,10,13,59.98
3,"390,000",2019,10,17,216.49
3,"265,000",2019,10,19,84.943
3,"250,000",2019,10,26,84.943
3,"270,000",2019,10,26,84.943
3,"260,000",2019,10,30,84.998
3,"197,000",2019,10,31,59.98
3,"383,000",2019,10,31,194.515
3,"322,000",2019,10,31,132.439
3,"190,500",2019,11,1,59.971
3,"258,000",2019,11,1,84.943
3,"250,000",2019,11,1,84.984
3,"200,000",2019,11,3,59.98
3,"193,500",2019,11,4,59.971
3,"274,000",2019,11,4,84.943
3,"280,000",2019,11,6,84.943
3,"200,000",2019,11,12,59.98
3,"275,000",2019,11,12,84.984
3,"188,000",2019,11,13,59.971
3,"408,000",2019,11,13,244.543
3,"408,000",2019,11,14,244.543
3,"280,000",2019,11,15,84.943
3,"258,000",2019,11,17,84.998
3,"370,000",2019,11,19,165.446
3,"398,000",2019,11,25,244.543
3,"200,000",2019,11,25,59.98
3,"365,000",2019,11,26,165.446
3,"278,000",2019,11,28,84.943
3,"440,000",2019,11,30,244.628
3,"275,000",2019,11,30,84.943
3,"283,000",2019,12,2,84.943
3,"210,000",2019,12,7,59.98
3,"420,000",2019,12,11,216.49
3,"264,000",2019,12,12,84.943
3,"203,000",2019,12,14,59.98
3,"255,000",2019,12,14,84.943
3,"342,000",2019,12,15,132.179
3,"350,000",2019,12,21,132.439
3,"260,000",2019,12,27,84.943
3,"380,000",2020,1,3,194.515
3,"195,000",2020,1,24,59.98
3,"262,500",2020,1,31,84.943
3,"251,000",2020,2,12,84.943
3,"410,000",2020,2,21,244.543
3,"249,000",2020,2,22,84.998
3,"270,000",2020,2,22,84.982
3,"196,000",2020,2,25,59.98
3,"200,000",2020,3,4,59.971
3,"375,000",2020,3,7,194.515
3,"250,000",2020,3,12,84.982
3,"305,000",2020,4,13,132.439
3,"245,000",2020,4,17,84.998
3,"460,000",2020,4,18,244.628
3,"244,000",2020,4,28,84.943
3,"290,000",2020,4,29,132.179
3,"195,000",2020,5,1,59.98
3,"258,000",2020,5,2,84.998
3,"260,000",2020,5,5,84.943
3,"255,000",2020,5,11,84.982
3,"253,000",2020,5,13,84.943
3,"350,000",2020,5,15,194.515
3,"355,000",2020,5,16,194.515
3,"258,000",2020,5,21,84.982
3,"380,000",2020,5,23,194.515
3,"345,000",2020,5,29,165.446
3,"322,500",2020,6,6,132.439
3,"340,000",2020,6,9,165.052
3,"200,000",2020,6,13,59.98
3,"260,000",2020,6,15,84.984
3,"390,000",2020,6,15,216.49
3,"352,000",2020,6,16,194.515
3,"200,000",2020,6,17,59.971
3,"258,000",2020,6,21,84.943
3,"260,000",2020,6,22,84.984
3,"270,000",2020,6,22,84.943
3,"247,000",2020,6,24,84.982
3,"265,000",2020,6,24,84.998
3,"360,000",2020,6,24,165.052
3,"285,000",2020,6,24,84.982
3,"258,000",2020,6,25,84.943
3,"280,000",2020,6,25,84.984
3,"265,000",2020,6,26,84.998
3,"202,500",2020,6,26,59.971
3,"375,000",2020,6,26,194.515
3,"362,000",2020,6,26,165.052
3,"280,000",2020,6,26,84.943
3,"362,000",2020,6,27,165.052
3,"247,000",2020,6,27,84.982
3,"340,000",2020,6,27,132.179
3,"369,000",2020,6,30,165.446
3,"348,000",2020,7,4,132.439
3,"215,000",2020,7,6,59.971
3,"367,000",2020,7,6,165.446
3,"364,000",2020,7,7,165.446
3,"379,000",2020,7,8,165.446
3,"285,000",2020,7,8,84.943
3,"221,000",2020,7,9,59.98
3,"460,000",2020,7,9,244.972
3,"415,000",2020,7,9,194.515
3,"353,000",2020,7,9,132.439
3,"279,000",2020,7,12,84.984
3,"280,000",2020,7,13,84.943
3,"350,000",2020,7,16,165.446
3,"271,000",2020,7,16,84.998
3,"264,000",2020,7,18,84.982
3,"274,000",2020,7,19,84.998
3,"378,000",2020,7,28,165.446
3,"270,000",2020,7,30,84.943
3,"220,000",2020,7,31,59.98
3,"400,000",2020,8,5,194.515
3,"340,000",2020,8,8,132.439
3,"410,000",2020,8,11,216.49
3,"405,000",2020,8,11,244.543
3,"405,000",2020,8,11,244.543
3,"395,000",2020,8,15,194.692
3,"280,000",2020,8,17,84.998
3,"244,000",2020,8,18,84.943
3,"420,000",2020,8,20,244.543
3,"340,000",2020,8,22,132.439
3,"460,000",2020,8,25,244.972
3,"485,000",2020,9,4,244.628
3,"380,000",2020,9,5,165.446
3,"282,000",2020,9,12,84.943
3,"400,000",2020,9,14,165.446
3,"290,000",2020,9,16,84.943
3,"400,000",2020,9,18,194.515
3,"347,000",2020,10,8,132.439
3,"285,000",2020,10,12,84.943
3,"397,500",2020,10,17,165.446
3,"289,000",2020,10,17,84.982
3,"357,500",2020,10,24,165.052
3,"298,000",2020,10,26,84.943
3,"270,000",2020,10,27,84.998
3,"215,000",2020,10,28,59.971
3,"276,500",2020,10,29,84.982
3,"420,000",2020,11,7,244.543
3,"357,000",2020,11,16,132.179
3,"266,000",2020,11,19,84.982
3,"350,000",2020,11,21,132.439
3,"270,500",2020,11,25,84.998
3,"293,000",2020,11,26,84.943
3,"301,000",2020,12,5,84.998
3,"223,000",2020,12,9,59.98
3,"262,000",2020,12,10,84.984
3,"267,000",2020,12,10,84.998
3,"217,000",2020,12,12,59.98
3,"270,000",2020,12,12,84.943
3,"270,000",2020,12,12,84.943
3,"367,000",2020,12,13,132.179
3,"350,000",2020,12,14,132.179
3,"300,000",2020,12,16,84.943
3,"286,000",2020,12,17,84.984
3,"277,000",2020,12,17,84.943
3,"424,700",2020,12,17,244.628
3,"280,000",2020,12,19,84.943
3,"280,000",2020,12,26,84.943
3,"290,000",2020,12,28,84.982
3,"305,000",2021,1,9,84.998
3,"405,000",2021,1,16,194.515
3,"285,000",2021,1,16,84.943
3,"310,000",2021,1,18,84.943
3,"300,000",2021,1,19,84.998
3,"269,000",2021,1,21,84.943
3,"239,000",2021,1,30,59.98
3,"360,000",2021,1,30,132.439
3,"283,000",2021,2,1,84.998
3,"275,000",2021,2,2,84.998
3,"275,000",2021,2,2,84.998
3,"440,000",2021,2,2,216.49
3,"295,000",2021,2,3,84.943
3,"280,000",2021,2,6,84.943
3,"235,000",2021,2,6,59.98
3,"285,000",2021,2,9,84.943
3,"400,000",2021,2,10,165.052
3,"520,000",2021,2,25,244.543
3,"370,000",2021,3,1,132.439
3,"449,500",2021,3,13,216.49
3,"427,000",2021,3,17,194.515
3,"287,000",2021,3,19,84.943
3,"235,000",2021,3,21,59.98
3,"398,000",2021,4,13,165.446
3,"400,000",2021,4,18,194.515
3,"370,000",2021,4,21,132.439
3,"310,000",2021,4,22,84.984
3,"399,500",2021,4,27,165.446
3,"282,000",2021,4,27,84.998
3,"236,000",2021,4,27,59.98
3,"290,000",2021,4,29,84.984
3,"484,000",2021,4,29,194.692
3,"460,000",2021,5,1,216.49
3,"235,000",2021,5,9,59.971
3,"290,000",2021,5,12,84.943
3,"300,000",2021,5,17,84.998
3,"305,000",2021,5,20,84.943
3,"380,000",2021,5,26,132.439
3,"438,000",2021,5,27,165.052
3,"392,000",2021,5,29,132.439
3,"243,500",2021,5,31,59.98
3,"304,000",2021,6,7,84.982
3,"300,000",2021,6,16,84.943
3,"300,000",2021,6,16,84.982
3,"305,000",2021,6,20,84.982
3,"445,000",2021,7,1,216.49
3,"450,000",2021,7,4,165.446
3,"235,000",2021,7,6,59.98
3,"415,000",2021,7,6,165.052
3,"305,000",2021,7,10,84.984
3,"250,000",2021,7,12,59.971
3,"257,000",2021,7,13,59.971
3,"330,000",2021,7,14,84.984
3,"325,000",2021,7,20,84.984
3,"341,000",2021,7,27,84.943
3,"650,000",2021,8,11,244.628
3,"260,000",2021,9,5,59.98
3,"580,000",2021,9,16,244.543
3,"550,000",2021,9,19,216.49
3,"310,000",2021,9,28,84.998
3,"500,000",2021,9,30,194.515
3,"273,000",2021,9,30,59.98
3,"530,000",2021,10,1,216.49
3,"366,000",2021,10,7,84.943
3,"610,000",2021,10,20,244.543
3,"728,000",2021,11,18,244.972
3,"466,000",2021,11,27,132.179
3,"360,000",2021,12,11,84.943
3,"520,000",2021,12,21,165.446
3,"540,000",2021,12,22,194.515
3,"595,000",2021,12,26,216.49
3,"270,000",2021,12,30,59.98
3,"460,000",2022,1,13,132.439
3,"450,000",2022,1,15,132.439
3,"350,000",2022,2,22,84.998
3,"347,000",2022,3,1,84.943
3,"380,000",2022,3,9,84.998
3,"750,000",2022,3,18,244.543
3,"377,000",2022,3,22,84.943
3,"690,000",2022,3,28,216.49
3,"370,000",2022,3,28,84.943
3,"570,000",2022,4,8,165.052
3,"360,000",2022,4,16,84.998
3,"390,000",2022,5,16,84.943
3,"282,000",2022,5,19,59.98
3,"367,000",2022,5,27,84.982
3,"720,000",2022,6,21,216.49
3,"530,000",2022,11,3,194.515
3,"430,000",2022,11,30,132.439
3,"510,000",2022,12,10,165.446
3,"348,000",2022,12,26,84.943
3,"235,000",2023,1,11,59.98
3,"284,000",2023,1,19,84.984
3,"297,000",2023,2,8,84.943
3,"530,000",2023,2,28,194.515
3,"315,000",2023,3,4,84.943
3,"230,000",2023,3,8,59.98
3,"630,000",2023,3,13,244.543
3,"285,000",2023,3,17,84.982
3,"310,000",2023,3,20,84.943
3,"298,000",2023,3,25,84.943
3,"310,000",2023,4,3,84.984
3,"510,000",2023,4,6,165.446
3,"233,000",2023,4,6,59.98
3,"233,000",2023,4,6,59.971
3,"233,000",2023,4,6,59.971
3,"305,000",2023,4,21,84.943
3,"292,000",2023,4,22,84.943
3,"600,000",2023,4,26,194.515
3,"600,000",2023,4,26,194.515
3,"320,000",2023,5,3,84.943
3,"500,000",2023,5,4,165.446
3,"325,000",2023,5,5,84.982
3,"450,000",2023,5,10,132.179
3,"229,000",2023,5,18,59.98
3,"725,000",2023,5,23,244.972
3,"620,000",2023,5,23,216.49
3,"234,500",2023,5,24,59.971
3,"310,000",2023,5,27,84.943
3,"313,000",2023,5,29,84.943
3,"236,000",2023,5,30,59.98
3,"288,000",2023,6,7,84.943
3,"212,500",2023,6,8,59.971
3,"233,000",2023,6,9,59.98
3,"233,000",2023,6,9,59.98
3,"340,000",2023,6,9,84.943
3,"450,000",2023,6,11,165.446
3,"275,500",2023,6,12,84.943
3,"325,000",2023,6,12,84.943
3,"228,000",2023,6,16,59.98
3,"239,000",2023,6,17,59.98
3,"553,000",2023,6,24,165.446
3,"315,000",2023,6,24,84.982
3,"235,000",2023,6,24,59.971
3,"340,000",2023,6,28,84.943
3,"550,000",2023,6,29,165.446
3,"325,000",2023,6,30,84.984
3,"560,000",2023,7,1,165.446
3,"460,000",2023,7,8,132.439
3,"480,000",2023,7,12,132.439
3,"719,000",2023,7,13,244.628
3,"245,500",2023,7,14,59.98
3,"610,000",2023,7,15,194.692
3,"240,000",2023,7,22,59.98
3,"650,000",2023,8,2,244.972
3,"360,000",2023,8,2,84.943
3,"530,000",2023,8,4,165.052
3,"245,000",2023,8,9,59.98
3,"580,000",2023,8,10,165.446
3,"342,000",2023,8,12,84.943
3,"345,000",2023,8,15,84.943
4,"79,000",2006,1,2,105.99
4,"61,550",2006,1,3,79.7
4,"62,200",2006,1,17,79.7
4,"67,000",2006,1,18,87.98
4,"82,000",2006,1,18,105.99
4,"61,000",2006,1,23,79.7
4,"59,500",2006,2,6,79.7
4,"62,500",2006,2,11,79.7
4,"62,000",2006,2,13,79.7
4,"68,900",2006,2,13,87.98
4,"82,000",2006,2,18,105.99
4,"71,500",2006,2,19,87.98
4,"84,000",2006,2,20,105.99
4,"99,000",2006,2,23,126.4
4,"72,000",2006,2,23,87.98
4,"78,500",2006,2,24,105.99
4,"85,000",2006,2,26,105.99
4,"68,000",2006,2,27,87.98
4,"90,000",2006,2,27,105.99
4,"86,900",2006,2,27,105.99
4,"87,500",2006,3,4,105.99
4,"90,000",2006,3,6,105.99
4,"100,000",2006,3,6,126.4
4,"62,000",2006,3,6,79.7
4,"100,000",2006,3,7,126.4
4,"100,000",2006,3,8,126.4
4,"60,500",2006,3,9,79.7
4,"70,000",2006,3,9,87.98
4,"90,500",2006,3,11,105.99
4,"61,000",2006,3,19,79.7
4,"61,900",2006,3,21,79.7
4,"63,000",2006,3,21,79.7
4,"104,000",2006,3,21,126.4
4,"62,500",2006,3,21,79.7
4,"65,000",2006,3,25,79.7
4,"66,000",2006,3,27,79.7
4,"95,000",2006,3,29,105.99
4,"68,000",2006,3,29,79.7
4,"89,000",2006,3,29,105.99
4,"63,000",2006,3,31,79.7
4,"84,900",2006,3,31,105.99
4,"90,000",2006,4,1,105.99
4,"110,000",2006,4,1,126.4
4,"69,000",2006,4,1,79.7
4,"88,000",2006,4,2,105.99
4,"62,500",2006,4,3,79.7
4,"91,000",2006,4,5,105.99
4,"67,500",2006,4,13,79.7
4,"67,600",2006,4,13,79.7
4,"68,500",2006,4,14,79.7
4,"98,000",2006,5,3,105.99
4,"65,000",2006,5,4,79.7
4,"69,900",2006,5,4,79.7
4,"97,700",2006,5,12,105.99
4,"104,800",2006,5,13,105.99
4,"69,700",2006,5,17,79.7
4,"93,000",2006,9,5,105.99
4,"94,600",2006,9,8,105.99
4,"68,000",2006,9,14,79.7
4,"69,750",2006,9,19,79.7
4,"70,400",2006,9,20,79.7
4,"70,000",2006,9,22,79.7
4,"99,500",2006,9,24,105.99
4,"79,000",2006,9,27,87.98
4,"70,000",2006,9,30,79.7
4,"70,800",2006,10,11,79.7
4,"75,000",2006,10,12,87.98
4,"80,000",2006,10,14,87.98
4,"101,000",2006,10,15,126.4
4,"73,800",2006,10,19,79.7
4,"77,000",2006,10,21,87.98
4,"75,000",2006,10,23,79.7
4,"104,400",2006,10,24,105.99
4,"105,500",2006,10,27,105.99
4,"122,000",2006,10,28,126.4
4,"102,000",2006,10,28,105.99
4,"77,000",2006,10,29,79.7
4,"90,000",2006,10,29,87.98
4,"78,000",2006,11,1,79.7
4,"79,500",2006,11,1,79.7
4,"77,000",2006,11,2,79.7
4,"102,500",2006,11,4,105.99
4,"140,000",2006,11,15,148.19
4,"122,200",2006,11,27,126.4
4,"90,000",2006,11,30,87.98
4,"78,000",2006,12,2,79.7
4,"115,000",2006,12,8,126.4
4,"85,000",2006,12,11,105.99
4,"79,500",2006,12,13,87.98
4,"100,000",2007,1,30,105.99
4,"78,500",2007,2,12,79.7
4,"69,000",2007,4,10,79.7
4,"110,000",2007,6,25,126.4
4,"74,000",2007,7,9,79.7
4,"72,500",2007,7,20,79.7
4,"86,800",2007,8,21,105.99
4,"72,000",2007,9,16,79.7
4,"89,000",2007,10,1,105.99
4,"92,000",2007,10,2,105.99
4,"68,500",2007,10,6,79.7
4,"92,000",2007,10,6,105.99
4,"73,500",2007,10,14,79.7
4,"66,000",2007,11,2,79.7
4,"67,000",2007,11,10,79.7
4,"92,000",2007,11,19,105.99
4,"89,500",2007,12,11,105.99
4,"70,500",2007,12,12,126.4
4,"103,000",2007,12,21,126.4
4,"66,500",2007,12,23,79.7
4,"65,000",2007,12,24,79.7
4,"91,000",2007,12,25,105.99
4,"64,400",2008,1,18,79.62
4,"69,500",2008,1,19,79.7
4,"69,700",2008,2,1,79.7
4,"109,500",2008,2,14,126.4
4,"72,000",2008,2,16,79.7
4,"79,700",2008,2,20,87.98
4,"93,000",2008,2,21,105.99
4,"71,700",2008,2,26,79.7
4,"72,500",2008,3,7,79.7
4,"73,100",2008,3,29,79.7
4,"67,000",2008,4,9,79.7
4,"71,000",2008,4,12,79.7
4,"88,500",2008,4,16,105.99
4,"73,000",2008,4,17,79.7
4,"72,800",2008,4,21,79.7
4,"111,000",2008,5,5,126.4
4,"92,000",2008,5,5,105.99
4,"72,500",2008,5,5,79.7
4,"66,000",2008,5,20,79.7
4,"60,500",2008,5,26,79.7
4,"90,000",2008,5,28,105.99
4,"65,000",2008,6,7,79.7
4,"71,000",2008,6,18,79.7
4,"102,300",2008,6,19,126.4
4,"64,000",2008,6,25,79.7
4,"72,000",2008,7,29,87.98
4,"59,000",2008,8,4,79.7
4,"86,500",2008,8,19,105.99
4,"71,000",2008,8,22,79.7
4,"92,500",2008,9,6,126.4
4,"98,000",2008,9,23,126.4
4,"60,000",2008,10,6,79.7
4,"61,000",2008,10,7,79.7
4,"80,000",2008,10,13,87.98
4,"65,000",2008,11,10,87.98
4,"58,000",2008,12,22,79.7
4,"70,200",2008,12,27,105.99
4,"79,000",2009,1,5,126.4
4,"83,000",2009,1,7,126.4
4,"83,000",2009,1,9,126.4
4,"64,000",2009,1,10,87.98
4,"60,000",2009,1,10,79.7
4,"72,000",2009,1,17,105.99
4,"60,000",2009,1,20,79.62
4,"60,000",2009,1,21,79.7
4,"66,800",2009,1,21,87.98
4,"79,000",2009,1,28,105.99
4,"83,100",2009,1,29,126.4
4,"86,500",2009,1,30,126.4
4,"78,000",2009,1,31,105.99
4,"87,300",2009,2,4,126.4
4,"79,000",2009,2,7,105.99
4,"92,500",2009,2,7,126.4
4,"116,000",2009,2,11,148.19
4,"65,000",2009,2,11,87.98
4,"77,000",2009,2,12,105.99
4,"78,500",2009,2,13,105.99
4,"63,700",2009,2,17,79.7
4,"74,700",2009,2,18,105.99
4,"67,000",2009,2,18,87.98
4,"98,000",2009,2,21,126.4
4,"71,000",2009,2,24,105.99
4,"70,300",2009,3,19,87.98
4,"67,000",2009,3,21,79.7
4,"78,000",2009,3,23,105.99
4,"79,500",2009,3,31,105.99
4,"73,500",2009,4,1,105.99
4,"70,500",2009,4,3,87.98
4,"84,000",2009,4,4,105.99
4,"114,000",2009,4,7,148.19
4,"83,000",2009,4,8,105.99
4,"65,000",2009,4,10,79.7
4,"99,000",2009,4,13,126.4
4,"72,500",2009,4,13,87.98
4,"73,800",2009,4,18,87.98
4,"73,000",2009,4,24,87.98
4,"66,500",2009,4,29,79.7
4,"71,000",2009,5,5,87.98
4,"95,500",2009,5,6,126.4
4,"67,450",2009,5,6,79.7
4,"95,000",2009,5,6,126.4
4,"87,000",2009,5,29,105.99
4,"99,500",2009,6,13,126.4
4,"89,000",2009,6,13,105.99
4,"65,500",2009,6,19,79.7
4,"68,500",2009,6,24,79.7
4,"70,200",2009,6,25,79.7
4,"68,500",2009,6,27,79.7
4,"66,500",2009,7,3,79.7
4,"62,400",2009,7,4,79.7
4,"63,800",2009,7,6,79.7
4,"70,500",2009,7,10,79.7
4,"99,600",2009,7,20,126.4
4,"67,000",2009,8,5,79.7
4,"67,500",2009,8,25,79.7
4,"87,300",2009,8,25,105.99
4,"70,500",2009,8,26,79.7
4,"71,600",2009,9,1,79.7
4,"90,000",2009,9,2,105.99
4,"69,500",2009,9,9,79.7
4,"90,000",2009,9,17,105.99
4,"107,500",2009,9,18,126.4
4,"78,000",2009,9,25,87.98
4,"84,400",2009,10,10,105.99
4,"71,700",2009,10,14,79.7
4,"89,400",2009,11,18,105.99
4,"69,000",2009,11,28,79.7
4,"70,000",2009,12,21,79.7
4,"85,500",2009,12,29,105.99
4,"95,500",2010,1,14,126.4
4,"123,500",2010,1,23,148.19
4,"104,500",2010,1,26,126.4
4,"88,500",2010,2,9,105.99
4,"64,250",2010,5,29,79.7
4,"60,500",2010,6,12,79.7
4,"92,500",2010,7,12,126.4
4,"57,000",2010,8,20,79.7
4,"90,000",2010,9,3,126.4
4,"63,000",2010,9,4,79.7
4,"80,000",2010,9,16,105.99
4,"62,000",2010,9,28,79.7
4,"81,500",2010,10,1,105.99
4,"69,000",2010,10,7,87.98
4,"62,000",2010,10,23,79.7
4,"90,000",2010,10,29,126.4
4,"71,000",2010,11,1,87.98
4,"79,900",2010,11,6,105.99
4,"71,500",2010,11,8,87.98
4,"64,000",2010,11,9,79.7
4,"62,800",2010,11,13,79.7
4,"65,800",2010,11,20,79.7
4,"105,000",2010,11,24,148.11
4,"83,900",2010,11,26,105.99
4,"70,000",2010,11,29,79.7
4,"70,000",2010,11,30,87.98
4,"91,500",2010,12,6,126.4
4,"73,800",2010,12,20,87.98
4,"75,000",2010,12,23,87.98
4,"75,000",2010,12,24,87.98
4,"66,400",2010,12,27,79.7
4,"65,000",2010,12,30,79.7
4,"80,800",2011,1,6,105.99
4,"114,500",2011,1,6,148.19
4,"96,800",2011,2,12,126.4
4,"65,500",2011,2,14,79.7
4,"85,000",2011,2,15,105.99
4,"64,000",2011,2,18,79.7
4,"65,000",2011,3,3,79.7
4,"65,750",2011,3,25,79.7
4,"70,000",2011,4,21,79.7
